song_slug,era_label,n,pct_ge_10,pct_ge_15,pct_ge_20,median_duration,median_position
the-squirming-coil,3.0 (2009–2020),44.0,0.18181818181818182,0.0,0.0,560.81,17.5
the-squirming-coil,4.0 (2021–present),16.0,0.0,0.0,0.0,503.1925,9.0
the-squirming-coil,Other/Hiatus,1.0,0.0,0.0,0.0,450.769,7.0
the-star-spangled-banner,1.0 (1983–2000),15.0,0.0,0.0,0.0,110.472,10.0
the-star-spangled-banner,2.0 (2003–2004),3.0,0.0,0.0,0.0,110.472,1.0
the-star-spangled-banner,3.0 (2009–2020),9.0,0.0,0.0,0.0,108.095,1.0
the-tears-of-a-clown,2.0 (2003–2004),1.0,0.0,0.0,0.0,214.57,6.0
the-thrill-is-gone,2.0 (2003–2004),1.0,1.0,1.0,0.0,1102.838,6.0
the-unsafe-bridge,3.0 (2009–2020),1.0,0.0,0.0,0.0,220.238,19.0
the-unwinding,4.0 (2021–present),1.0,1.0,0.0,0.0,829.309,16.0
the-very-long-fuse,3.0 (2009–2020),4.0,0.0,0.0,0.0,275.06899999999996,7.5
the-vibration-of-life,1.0 (1983–2000),22.0,0.13636363636363635,0.045454545454545456,0.0,371.3565,14.5
the-way-it-goes,3.0 (2009–2020),1.0,1.0,1.0,0.0,919.876,5.0
the-wedge,1.0 (1983–2000),31.0,0.0,0.0,0.0,388.441,9.0
the-wedge,2.0 (2003–2004),5.0,0.0,0.0,0.0,359.367,10.0
the-wedge,3.0 (2009–2020),76.0,0.02631578947368421,0.0,0.0,420.036,10.0
the-wedge,4.0 (2021–present),20.0,0.05,0.05,0.0,411.868,10.0
the-well,4.0 (2021–present),10.0,0.1,0.1,0.1,491.808,8.5
the-wind-cries-mary,3.0 (2009–2020),1.0,0.0,0.0,0.0,247.8,17.0
them-changes,1.0 (1983–2000),1.0,0.0,0.0,0.0,448.888,14.0
theme-from-new-york-new-york,1.0 (1983–2000),1.0,0.0,0.0,0.0,192.914,23.0
theme-from-new-york-new-york,4.0 (2021–present),1.0,0.0,0.0,0.0,488.184,26.0
theme-from-star-trek,1.0 (1983–2000),1.0,0.0,0.0,0.0,39.367,17.0
theme-from-the-bottom,1.0 (1983–2000),90.0,0.5555555555555556,0.011111111111111112,0.0,608.196,7.0
theme-from-the-bottom,2.0 (2003–2004),6.0,0.5,0.16666666666666666,0.0,604.0944999999999,4.0
theme-from-the-bottom,3.0 (2009–2020),69.0,0.14492753623188406,0.043478260869565216,0.0,502.909,13.0
theme-from-the-bottom,4.0 (2021–present),32.0,0.34375,0.0625,0.0,562.5735,5.0
things-people-do,3.0 (2009–2020),9.0,0.1111111111111111,0.1111111111111111,0.0,188.996,8.0
thread,3.0 (2009–2020),4.0,0.0,0.0,0.0,446.3935,10.5
thread,4.0 (2021–present),4.0,0.5,0.0,0.0,595.7460000000001,6.0
three-little-birds,1.0 (1983–2000),1.0,0.0,0.0,0.0,370.521,21.0
thunder-road,3.0 (2009–2020),1.0,0.0,0.0,0.0,367.02,9.0
thunderhead,2.0 (2003–2004),6.0,0.0,0.0,0.0,430.041,13.0
thunderhead,4.0 (2021–present),1.0,0.0,0.0,0.0,273.48,13.0
tide-turns,3.0 (2009–2020),7.0,0.14285714285714285,0.0,0.0,308.637,17.0
timber,3.0 (2009–2020),3.0,0.0,0.0,0.0,192.549,11.0
timber-jerry-the-mule,1.0 (1983–2000),55.0,0.10909090909090909,0.03636363636363636,0.0,420.336,11.0
timber-jerry-the-mule,2.0 (2003–2004),4.0,0.0,0.0,0.0,468.2655,10.5
timber-jerry-the-mule,3.0 (2009–2020),34.0,0.029411764705882353,0.029411764705882353,0.0,382.759,8.0
timber-jerry-the-mule,4.0 (2021–present),14.0,0.14285714285714285,0.0,0.0,491.23199999999997,6.5
time,1.0 (1983–2000),1.0,0.0,0.0,0.0,279.641,17.0
time-loves-a-hero,1.0 (1983–2000),4.0,0.25,0.0,0.0,288.7315,3.5
time-loves-a-hero,3.0 (2009–2020),3.0,0.0,0.0,0.0,297.195,11.0
time-loves-a-hero,Other/Hiatus,1.0,0.0,0.0,0.0,398.968,20.0
time-turns-elastic,3.0 (2009–2020),17.0,1.0,1.0,0.0,1004.173,10.0
time-turns-elastic,4.0 (2021–present),1.0,1.0,1.0,0.0,1004.173,4.0
to-france,1.0 (1983–2000),1.0,0.0,0.0,0.0,357.59000000000003,26.0
tomorrow-s-song,3.0 (2009–2020),1.0,0.0,0.0,0.0,286.694,18.0
tonight,1.0 (1983–2000),1.0,0.0,0.0,0.0,357.642,10.0
torn-and-frayed,3.0 (2009–2020),8.0,0.0,0.0,0.0,459.977,4.5
torn-and-frayed,4.0 (2021–present),2.0,0.0,0.0,0.0,417.432,6.5
touch-me,1.0 (1983–2000),9.0,0.0,0.0,0.0,222.851,19.0
tower-jam,2.0 (2003–2004),1.0,1.0,1.0,1.0,1617.4136000000012,27.0
train-round-the-bend,1.0 (1983–2000),1.0,0.0,0.0,0.0,417.254,19.0
train-song,1.0 (1983–2000),38.0,0.02631578947368421,0.0,0.0,178.5865,7.5
train-song,3.0 (2009–2020),19.0,0.0,0.0,0.0,178.024,8.0
train-song,4.0 (2021–present),3.0,0.0,0.0,0.0,168.792,7.0
trane-to-conamarra,1.0 (1983–2000),1.0,1.0,0.0,0.0,724.976,13.0
trench-town-rock,1.0 (1983–2000),1.0,0.0,0.0,0.0,298.057,1.0
tripe-face-boogie,3.0 (2009–2020),1.0,0.0,0.0,0.0,459.233,20.0
tube,1.0 (1983–2000),70.0,0.1,0.014285714285714285,0.0,304.091,8.0
tube,2.0 (2003–2004),5.0,0.6,0.0,0.0,661.917,10.0
tube,3.0 (2009–2020),88.0,0.09090909090909091,0.011363636363636364,0.0,325.82500000000005,7.0
tube,4.0 (2021–present),39.0,0.20512820512820512,0.02564102564102564,0.0,434.544,6.0
tubthumping,1.0 (1983–2000),1.0,0.0,0.0,0.0,303.804,23.0
tuesday,3.0 (2009–2020),2.0,0.0,0.0,0.0,373.8105,6.0
tuesday-s-gone,1.0 (1983–2000),1.0,0.0,0.0,0.0,532.741,16.0
tumbling-dice,3.0 (2009–2020),1.0,0.0,0.0,0.0,351.06,14.0
turd-on-the-run,3.0 (2009–2020),1.0,0.0,0.0,0.0,250.802,20.0
turtle-in-the-clouds,3.0 (2009–2020),11.0,0.0,0.0,0.0,432.744,3.0
turtle-in-the-clouds,4.0 (2021–present),9.0,0.0,0.0,0.0,418.584,3.0
tush,1.0 (1983–2000),2.0,0.0,0.0,0.0,309.0935,27.5
tweezer,1.0 (1983–2000),277.0,0.7436823104693141,0.21299638989169675,0.08664259927797834,695.798,14.0
tweezer,2.0 (2003–2004),14.0,0.8571428571428571,0.42857142857142855,0.21428571428571427,826.462,8.5
tweezer,3.0 (2009–2020),120.0,0.7333333333333333,0.21666666666666667,0.041666666666666664,712.2874999999999,13.0
tweezer,4.0 (2021–present),53.0,0.6415094339622641,0.4716981132075472,0.2641509433962264,882.36,12.0
tweezer-reprise,1.0 (1983–2000),171.0,0.005847953216374269,0.0,0.0,210.39,21.0
tweezer-reprise,2.0 (2003–2004),14.0,0.0,0.0,0.0,225.946,17.0
tweezer-reprise,3.0 (2009–2020),111.0,0.009009009009009009,0.009009009009009009,0.0,226.22,22.0
tweezer-reprise,4.0 (2021–present),41.0,0.04878048780487805,0.024390243902439025,0.024390243902439025,194.952,18.0
twenty-years-later,3.0 (2009–2020),38.0,0.15789473684210525,0.02631578947368421,0.02631578947368421,450.39,14.0
twenty-years-later,4.0 (2021–present),9.0,0.2222222222222222,0.1111111111111111,0.0,488.777,15.0
twist,1.0 (1983–2000),45.0,0.6,0.13333333333333333,0.0,638.067,12.0
twist,2.0 (2003–2004),12.0,0.75,0.5,0.25,934.5045,10.5
twist,3.0 (2009–2020),96.0,0.3229166666666667,0.10416666666666667,0.03125,533.2635,14.5
twist,4.0 (2021–present),41.0,0.4146341463414634,0.04878048780487805,0.024390243902439025,584.808,13.0
two-versions-of-me,2.0 (2003–2004),6.0,0.0,0.0,0.0,407.48400000000004,8.5
two-versions-of-me,3.0 (2009–2020),1.0,0.0,0.0,0.0,308.846,8.0
two-versions-of-me,4.0 (2021–present),1.0,0.0,0.0,0.0,501.473,10.0
uncle-pen,1.0 (1983–2000),205.0,0.01951219512195122,0.014634146341463415,0.00975609756097561,253.388,9.0
uncle-pen,3.0 (2009–2020),8.0,0.0,0.0,0.0,288.0395,4.5
uncloudy-day,1.0 (1983–2000),1.0,0.0,0.0,0.0,202.58,10.0
undermind,3.0 (2009–2020),48.0,0.16666666666666666,0.0625,0.0,470.56475,5.0
undermind,4.0 (2021–present),14.0,0.07142857142857142,0.0,0.0,501.924,5.5
undun,1.0 (1983–2000),6.0,0.0,0.0,0.0,240.74450000000002,18.5
united-we-stand,3.0 (2009–2020),1.0,0.0,0.0,0.0,286.485,30.0
unknown,1.0 (1983–2000),4.0,0.0,0.0,0.0,364.931,8.0
unknown-song,1.0 (1983–2000),1.0,0.0,0.0,0.0,323.592,6.0
us-and-them,1.0 (1983–2000),1.0,0.0,0.0,0.0,211.696,20.0
vacuum-solo,1.0 (1983–2000),9.0,0.3333333333333333,0.0,0.0,504.738,9.0
ventilator-blues,3.0 (2009–2020),1.0,0.0,0.0,0.0,332.095,21.0
victim,3.0 (2009–2020),2.0,0.0,0.0,0.0,458.46,9.0
viola-lee-blues,1.0 (1983–2000),1.0,1.0,0.0,0.0,874.475,20.0
voodoo-child-slight-return,1.0 (1983–2000),1.0,0.0,0.0,0.0,501.198,2.0
vultures,1.0 (1983–2000),25.0,0.16,0.0,0.0,438.968,6.0
vultures,2.0 (2003–2004),4.0,0.0,0.0,0.0,469.8645,7.5
vultures,3.0 (2009–2020),15.0,0.0,0.0,0.0,432.327,6.0
vultures,4.0 (2021–present),7.0,0.0,0.0,0.0,438.504,4.0
wading-in-the-velvet-sea,1.0 (1983–2000),42.0,0.07142857142857142,0.0,0.0,417.81550000000004,13.0
wading-in-the-velvet-sea,2.0 (2003–2004),7.0,0.0,0.0,0.0,461.061,16.0
wading-in-the-velvet-sea,3.0 (2009–2020),50.0,0.08,0.02,0.0,392.8945,18.0
wading-in-the-velvet-sea,4.0 (2021–present),12.0,0.0,0.0,0.0,355.7095,14.0
wading-in-the-velvet-sea,Other/Hiatus,1.0,0.0,0.0,0.0,444.526,24.0
wait,1.0 (1983–2000),6.0,0.16666666666666666,0.0,0.0,249.5345,20.5
waiting-all-night,3.0 (2009–2020),33.0,0.030303030303030304,0.0,0.0,329.9,9.0
waiting-all-night,4.0 (2021–present),2.0,0.0,0.0,0.0,293.0175,8.5
waking-up,1.0 (1983–2000),2.0,0.0,0.0,0.0,135.13150000000002,15.0
waking-up-dead,3.0 (2009–2020),8.0,0.0,0.0,0.0,362.581,6.5
walfredo,1.0 (1983–2000),6.0,0.0,0.0,0.0,336.5355,4.5
walfredo,3.0 (2009–2020),2.0,0.0,0.0,0.0,368.235,1.0
walk-away,1.0 (1983–2000),65.0,0.046153846153846156,0.0,0.0,245.211,12.0
walk-away,3.0 (2009–2020),22.0,0.045454545454545456,0.0,0.0,416.66650000000004,9.0
walk-away,4.0 (2021–present),5.0,0.0,0.0,0.0,429.072,11.0
walk-this-way,1.0 (1983–2000),1.0,0.0,0.0,0.0,172.33,14.0
walls-of-the-cave,2.0 (2003–2004),14.0,0.9285714285714286,0.9285714285714286,0.21428571428571427,1002.096,10.0
walls-of-the-cave,3.0 (2009–2020),47.0,0.9361702127659575,0.02127659574468085,0.0,680.124,11.0
walls-of-the-cave,4.0 (2021–present),17.0,0.7647058823529411,0.11764705882352941,0.0,692.088,9.0
walls-of-the-cave,Other/Hiatus,1.0,1.0,1.0,0.0,1087.8561399999999,23.0
waste,1.0 (1983–2000),48.0,0.08333333333333333,0.020833333333333332,0.0,355.3175,14.0
waste,2.0 (2003–2004),6.0,0.0,0.0,0.0,387.174,15.5
waste,3.0 (2009–2020),34.0,0.0,0.0,0.0,343.066,18.0
waste,4.0 (2021–present),18.0,0.0,0.0,0.0,337.9015,16.0
waste,Other/Hiatus,1.0,0.0,0.0,0.0,345.6,3.0
watcher-of-the-skies,3.0 (2009–2020),1.0,0.0,0.0,0.0,438.727,1.0
water-in-the-sky,1.0 (1983–2000),40.0,0.05,0.05,0.0,227.827,5.0
water-in-the-sky,2.0 (2003–2004),10.0,0.0,0.0,0.0,327.3275,7.0
water-in-the-sky,3.0 (2009–2020),36.0,0.0,0.0,0.0,210.6905,6.0
water-in-the-sky,4.0 (2021–present),3.0,0.0,0.0,0.0,356.4,5.0
waves,2.0 (2003–2004),14.0,0.42857142857142855,0.14285714285714285,0.07142857142857142,580.4275,11.0
waves,3.0 (2009–2020),33.0,0.3333333333333333,0.030303030303030304,0.0,507.847,14.0
waves,4.0 (2021–present),8.0,0.375,0.25,0.0,543.5999999999999,14.0
waves,Other/Hiatus,1.0,1.0,0.0,0.0,642.586,9.0
way-down-in-the-hole,3.0 (2009–2020),1.0,0.0,0.0,0.0,272.196,1.0
we-are-come-to-outlive-our-brains,3.0 (2009–2020),8.0,0.0,0.0,0.0,358.1255,8.5
we-are-come-to-outlive-our-brains,4.0 (2021–present),2.0,0.0,0.0,0.0,319.3365,5.0
we-are-the-champions,3.0 (2009–2020),1.0,0.0,0.0,0.0,439.353,3.0
we-re-an-american-band,1.0 (1983–2000),2.0,0.0,0.0,0.0,311.1445,19.0
we-re-not-gonna-take-it,1.0 (1983–2000),1.0,1.0,0.0,0.0,648.229,12.0
we-ve-only-just-begun,1.0 (1983–2000),1.0,0.0,0.0,0.0,346.7235,3.0
weekapaug-groove,1.0 (1983–2000),375.0,0.16533333333333333,0.024,0.0026666666666666666,427.05,16.0
weekapaug-groove,2.0 (2003–2004),14.0,0.7857142857142857,0.07142857142857142,0.0,725.3945000000001,11.0
weekapaug-groove,3.0 (2009–2020),108.0,0.09259259259259259,0.009259259259259259,0.0,457.9915,17.0
weekapaug-groove,4.0 (2021–present),34.0,0.058823529411764705,0.0,0.0,489.6135,11.0
weigh,1.0 (1983–2000),34.0,0.058823529411764705,0.0,0.0,318.17150000000004,5.5
weigh,2.0 (2003–2004),1.0,0.0,0.0,0.0,341.424,5.0
weigh,3.0 (2009–2020),9.0,0.0,0.0,0.0,321.698,5.0
weigh,4.0 (2021–present),3.0,0.3333333333333333,0.3333333333333333,0.0,341.28,8.0
west-l-a-fadeaway,1.0 (1983–2000),1.0,1.0,0.0,0.0,739.37,20.0
west-l-a-fadeaway,3.0 (2009–2020),1.0,0.0,0.0,0.0,459.729,19.0
what-s-going-through-your-mind,4.0 (2021–present),12.0,0.8333333333333334,0.5833333333333334,0.25,994.632,11.0
what-s-the-use,1.0 (1983–2000),12.0,0.16666666666666666,0.08333333333333333,0.0,500.2055,9.0
what-s-the-use,2.0 (2003–2004),2.0,0.0,0.0,0.0,384.666,9.0
what-s-the-use,3.0 (2009–2020),37.0,0.10810810810810811,0.02702702702702703,0.0,368.431,15.0
what-s-the-use,4.0 (2021–present),23.0,0.08695652173913043,0.043478260869565216,0.0,417.792,14.0
what-things-seem,3.0 (2009–2020),2.0,0.0,0.0,0.0,422.361,7.0
when-something-is-wrong-with-my-baby,1.0 (1983–2000),3.0,0.0,0.0,0.0,372.193,23.0
when-the-cactus-is-in-bloom,3.0 (2009–2020),1.0,0.0,0.0,0.0,198.296,10.0
when-the-circus-comes,1.0 (1983–2000),42.0,0.0,0.0,0.0,317.0745,13.0
when-the-circus-comes,2.0 (2003–2004),1.0,0.0,0.0,0.0,310.021,8.0
when-the-circus-comes,3.0 (2009–2020),24.0,0.0,0.0,0.0,315.82000000000005,10.0
when-the-circus-comes,4.0 (2021–present),9.0,0.0,0.0,0.0,307.68,16.0
while-my-guitar-gently-weeps,1.0 (1983–2000),25.0,0.04,0.0,0.0,393.665,17.0
while-my-guitar-gently-weeps,2.0 (2003–2004),1.0,0.0,0.0,0.0,461.952,20.0
while-my-guitar-gently-weeps,3.0 (2009–2020),9.0,0.0,0.0,0.0,427.886,16.0
while-my-guitar-gently-weeps,4.0 (2021–present),3.0,0.0,0.0,0.0,397.8,15.0
whipping-post,1.0 (1983–2000),49.0,0.40816326530612246,0.12244897959183673,0.0,597.512,20.0
white-rabbit,1.0 (1983–2000),1.0,0.0,0.0,0.0,313.94,3.0
white-winter-hymnal,3.0 (2009–2020),1.0,0.0,0.0,0.0,202.214,1.0
who-by-fire,1.0 (1983–2000),1.0,0.0,0.0,0.0,214.047,19.0
who-do-we-do,1.0 (1983–2000),16.0,0.1875,0.0625,0.0,293.512,13.5
who-knows,1.0 (1983–2000),2.0,0.0,0.0,0.0,86.687,7.0
who-loves-the-sun,1.0 (1983–2000),1.0,0.0,0.0,0.0,215.04,11.0
who-loves-the-sun,3.0 (2009–2020),1.0,0.0,0.0,0.0,194.112,4.0
whole-lotta-love,1.0 (1983–2000),4.0,0.0,0.0,0.0,98.769,15.5
whole-lotta-love,3.0 (2009–2020),1.0,0.0,0.0,0.0,98.769,6.0
why-don-t-we-do-it-in-the-road,1.0 (1983–2000),4.0,0.0,0.0,0.0,115.1475,17.0
why-don-t-you-love-me,1.0 (1983–2000),2.0,0.0,0.0,0.0,300.931,7.0
why-you-been-gone-so-long,1.0 (1983–2000),1.0,0.0,0.0,0.0,243.304,11.0
wider,3.0 (2009–2020),1.0,0.0,0.0,0.0,500.402,12.0
wild-child,1.0 (1983–2000),6.0,0.0,0.0,0.0,340.454,3.5
wild-honey-pie,1.0 (1983–2000),1.0,0.0,0.0,0.0,174.785,17.0
wild-thing,1.0 (1983–2000),1.0,0.0,0.0,0.0,407.615,1.0
wildwood-weed,1.0 (1983–2000),1.0,0.0,0.0,0.0,393.456,19.0
will-it-go-round-in-circles,1.0 (1983–2000),2.0,0.0,0.0,0.0,465.76300000000003,11.5
will-the-circle-be-unbroken,1.0 (1983–2000),2.0,0.0,0.0,0.0,186.9805,10.0
willin,3.0 (2009–2020),2.0,0.0,0.0,0.0,304.4365,11.5
wilson,1.0 (1983–2000),196.0,0.02040816326530612,0.00510204081632653,0.0,318.7855,7.0
wilson,2.0 (2003–2004),15.0,0.0,0.0,0.0,340.924,4.0
wilson,3.0 (2009–2020),72.0,0.0,0.0,0.0,275.879,10.0
wilson,4.0 (2021–present),22.0,0.0,0.0,0.0,248.55599999999998,16.0
wilson,Other/Hiatus,1.0,0.0,0.0,0.0,439.876,5.0
wind-beneath-my-wings,1.0 (1983–2000),1.0,0.0,0.0,0.0,414.877,16.0
windora-bug,1.0 (1983–2000),3.0,0.6666666666666666,0.3333333333333333,0.0,750.5895,7.0
windora-bug,3.0 (2009–2020),1.0,1.0,0.0,0.0,750.5895,5.0
windy-city,3.0 (2009–2020),1.0,0.0,0.0,0.0,339.122,5.0
wingsuit,3.0 (2009–2020),38.0,0.21052631578947367,0.05263157894736842,0.0,554.8145,13.0
wingsuit,4.0 (2021–present),4.0,0.5,0.0,0.0,615.9565,11.5
winterqueen,3.0 (2009–2020),21.0,0.14285714285714285,0.0,0.0,517.042,14.0
winterqueen,4.0 (2021–present),4.0,0.0,0.0,0.0,494.628,7.5
wipe-out,1.0 (1983–2000),6.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,124.4995,20.0
wolfman-s-brother,1.0 (1983–2000),82.0,0.4878048780487805,0.1951219512195122,0.07317073170731707,590.276,8.0
wolfman-s-brother,2.0 (2003–2004),16.0,0.8125,0.125,0.0,695.6279999999999,6.5
wolfman-s-brother,3.0 (2009–2020),109.0,0.4954128440366973,0.01834862385321101,0.0,599.536,6.0
wolfman-s-brother,4.0 (2021–present),40.0,0.825,0.1,0.025,709.336,4.0
wolfman-s-brother,Other/Hiatus,1.0,1.0,0.0,0.0,617.82665,1.0
wombat,3.0 (2009–2020),18.0,0.2222222222222222,0.0,0.0,407.5365,8.5
wombat,4.0 (2021–present),4.0,0.5,0.0,0.0,576.832,5.5
woodlands-jam,4.0 (2021–present),1.0,0.0,0.0,0.0,509.38800000000003,22.0
woodstock,1.0 (1983–2000),1.0,0.0,0.0,0.0,128.731,18.0
wormtown,1.0 (1983–2000),1.0,0.0,0.0,0.0,420.127,11.0
ya-mar,1.0 (1983–2000),179.0,0.1564245810055866,0.027932960893854747,0.0,460.904,6.0
ya-mar,2.0 (2003–2004),9.0,0.3333333333333333,0.1111111111111111,0.0,570.201,4.0
ya-mar,3.0 (2009–2020),34.0,0.0,0.0,0.0,427.52,7.0
ya-mar,4.0 (2021–present),13.0,0.0,0.0,0.0,482.88,7.0
yarmouth-road,3.0 (2009–2020),29.0,0.06896551724137931,0.0,0.0,390.661,5.0
yarmouth-road,4.0 (2021–present),3.0,0.0,0.0,0.0,390.922,5.0
yer-blues,1.0 (1983–2000),1.0,0.0,0.0,0.0,154.096,31.0
yerushalayim-shel-zahav,1.0 (1983–2000),12.0,0.0,0.0,0.0,122.514,14.5
you-ain-t-goin-nowhere,2.0 (2003–2004),1.0,0.0,0.0,0.0,328.072,4.0
you-better-believe-it-baby,1.0 (1983–2000),2.0,0.0,0.0,0.0,421.303,3.5
you-enjoy-myself,1.0 (1983–2000),523.0,0.8260038240917782,0.7093690248565966,0.24091778202676864,1030.113,13.0
you-enjoy-myself,2.0 (2003–2004),18.0,0.8888888888888888,0.8333333333333334,0.5555555555555556,1358.5765000000001,12.5
you-enjoy-myself,3.0 (2009–2020),78.0,0.8846153846153846,0.8461538461538461,0.23076923076923078,1130.475,19.0
you-enjoy-myself,4.0 (2021–present),31.0,0.967741935483871,0.9354838709677419,0.22580645161290322,1125.068,13.0
you-gotta-see-mama-every-night,1.0 (1983–2000),1.0,0.0,0.0,0.0,566.779,10.0
you-never-know,3.0 (2009–2020),1.0,0.0,0.0,0.0,161.358,24.0
you-sexy-thing,3.0 (2009–2020),5.0,0.2,0.0,0.0,272.118,14.0
you-sexy-thing,4.0 (2021–present),1.0,0.0,0.0,0.0,288.601,1.0
you-shook-me-all-night-long,1.0 (1983–2000),2.0,0.0,0.0,0.0,250.005,9.5
your-pet-cat,3.0 (2009–2020),17.0,0.0,0.0,0.0,303.386,8.0
your-pet-cat,4.0 (2021–present),4.0,0.25,0.25,0.0,532.752,9.0
ziggy-stardust,3.0 (2009–2020),1.0,0.0,0.0,0.0,224.235,21.0
